Modified;File
M;drivers/net/wireless/brcm80211/brcmfmac/btcoex.c
A;drivers/net/wireless/brcm80211/brcmfmac/chip.c
A;drivers/net/wireless/brcm80211/brcmfmac/chip.h
A;drivers/net/wireless/brcm80211/brcmfmac/commonring.c
A;drivers/net/wireless/brcm80211/brcmfmac/commonring.h
M;drivers/net/wireless/brcm80211/brcmfmac/dhd.h
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_bus.h
D;drivers/net/wireless/brcm80211/brcmfmac/dhd_cdc.c
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_common.c
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_dbg.c
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_dbg.h
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_linux.c
D;drivers/net/wireless/brcm80211/brcmfmac/dhd_proto.h
M;drivers/net/wireless/brcm80211/brcmfmac/dhd_sdio.c
A;drivers/net/wireless/brcm80211/brcmfmac/feature.c
A;drivers/net/wireless/brcm80211/brcmfmac/feature.h
A;drivers/net/wireless/brcm80211/brcmfmac/firmware.c
A;drivers/net/wireless/brcm80211/brcmfmac/firmware.h
A;drivers/net/wireless/brcm80211/brcmfmac/flowring.c
A;drivers/net/wireless/brcm80211/brcmfmac/flowring.h
M;drivers/net/wireless/brcm80211/brcmfmac/fweh.c
M;drivers/net/wireless/brcm80211/brcmfmac/fweh.h
M;drivers/net/wireless/brcm80211/brcmfmac/fwil.c
M;drivers/net/wireless/brcm80211/brcmfmac/fwil.h
M;drivers/net/wireless/brcm80211/brcmfmac/fwil_types.h
M;drivers/net/wireless/brcm80211/brcmfmac/fwsignal.c
A;drivers/net/wireless/brcm80211/brcmfmac/msgbuf.c
A;drivers/net/wireless/brcm80211/brcmfmac/msgbuf.h
A;drivers/net/wireless/brcm80211/brcmfmac/of.c
A;drivers/net/wireless/brcm80211/brcmfmac/of.h
M;drivers/net/wireless/brcm80211/brcmfmac/p2p.c
A;drivers/net/wireless/brcm80211/brcmfmac/pcie.c
A;drivers/net/wireless/brcm80211/brcmfmac/pcie.h
A;drivers/net/wireless/brcm80211/brcmfmac/proto.c
A;drivers/net/wireless/brcm80211/brcmfmac/proto.h
D;drivers/net/wireless/brcm80211/brcmfmac/sdio_chip.c
D;drivers/net/wireless/brcm80211/brcmfmac/sdio_chip.h
M;drivers/net/wireless/brcm80211/brcmfmac/sdio_host.h
M;drivers/net/wireless/brcm80211/brcmfmac/tracepoint.h
M;drivers/net/wireless/brcm80211/brcmfmac/usb.c
A;drivers/net/wireless/brcm80211/brcmfmac/vendor.c
A;drivers/net/wireless/brcm80211/brcmfmac/vendor.h
M;drivers/net/wireless/brcm80211/brcmfmac/wl_cfg80211.c
M;drivers/net/wireless/brcm80211/brcmfmac/wl_cfg80211.h
M;drivers/net/wireless/brcm80211/brcmsmac/aiutils.h
M;drivers/net/wireless/brcm80211/brcmsmac/ampdu.h
M;drivers/net/wireless/brcm80211/brcmsmac/antsel.h
M;drivers/net/wireless/brcm80211/brcmsmac/channel.c
M;drivers/net/wireless/brcm80211/brcmsmac/channel.h
M;drivers/net/wireless/brcm80211/brcmsmac/dma.c
M;drivers/net/wireless/brcm80211/brcmsmac/mac80211_if.c
M;drivers/net/wireless/brcm80211/brcmsmac/mac80211_if.h
M;drivers/net/wireless/brcm80211/brcmsmac/main.c
M;drivers/net/wireless/brcm80211/brcmsmac/main.h
M;drivers/net/wireless/brcm80211/brcmsmac/phy/phy_cmn.c
M;drivers/net/wireless/brcm80211/brcmsmac/phy/phy_hal.h
M;drivers/net/wireless/brcm80211/brcmsmac/phy/phy_int.h
M;drivers/net/wireless/brcm80211/brcmsmac/phy/phy_lcn.c
M;drivers/net/wireless/brcm80211/brcmsmac/phy/phy_n.c
M;drivers/net/wireless/brcm80211/brcmsmac/phy_shim.h
M;drivers/net/wireless/brcm80211/brcmsmac/pmu.h
M;drivers/net/wireless/brcm80211/brcmsmac/pub.h
M;drivers/net/wireless/brcm80211/brcmsmac/rate.h
M;drivers/net/wireless/brcm80211/brcmsmac/stf.h
M;drivers/net/wireless/brcm80211/brcmsmac/ucode_loader.h
M;drivers/net/wireless/brcm80211/brcmutil/d11.c
M;drivers/net/wireless/brcm80211/include/brcm_hw_ids.h
M;drivers/net/wireless/brcm80211/include/brcmu_d11.h
M;drivers/net/wireless/brcm80211/include/brcmu_utils.h
M;drivers/net/wireless/brcm80211/include/brcmu_wifi.h
M;drivers/net/wireless/brcm80211/include/defs.h
M;drivers/net/wireless/cw1200/cw1200_sdio.c
M;drivers/net/wireless/cw1200/cw1200_spi.c
M;drivers/net/wireless/cw1200/debug.c
M;drivers/net/wireless/cw1200/fwio.c
M;drivers/net/wireless/cw1200/main.c
M;drivers/net/wireless/cw1200/pm.c
M;drivers/net/wireless/cw1200/scan.c
M;drivers/net/wireless/cw1200/scan.h
M;drivers/net/wireless/cw1200/sta.c
M;drivers/net/wireless/cw1200/sta.h
M;drivers/net/wireless/cw1200/txrx.c
M;drivers/net/wireless/hostap/hostap_80211_rx.c
M;drivers/net/wireless/hostap/hostap_80211_tx.c
M;drivers/net/wireless/hostap/hostap_ap.c
M;drivers/net/wireless/hostap/hostap_cs.c
M;drivers/net/wireless/hostap/hostap_hw.c
M;drivers/net/wireless/hostap/hostap_info.c
M;drivers/net/wireless/hostap/hostap_ioctl.c
M;drivers/net/wireless/hostap/hostap_main.c
M;drivers/net/wireless/hostap/hostap_pci.c
M;drivers/net/wireless/hostap/hostap_plx.c
M;drivers/net/wireless/hostap/hostap_proc.c
M;drivers/net/wireless/ipw2x00/ipw2100.c
M;drivers/net/wireless/ipw2x00/ipw2200.c
M;drivers/net/wireless/ipw2x00/ipw2200.h
M;drivers/net/wireless/ipw2x00/libipw.h
M;drivers/net/wireless/ipw2x00/libipw_module.c
M;drivers/net/wireless/ipw2x00/libipw_rx.c
M;drivers/net/wireless/ipw2x00/libipw_wx.c
M;drivers/net/wireless/iwlegacy/3945-debug.c
M;drivers/net/wireless/iwlegacy/3945-mac.c
M;drivers/net/wireless/iwlegacy/3945-rs.c
M;drivers/net/wireless/iwlegacy/3945.c
M;drivers/net/wireless/iwlegacy/3945.h
M;drivers/net/wireless/iwlegacy/4965-debug.c
M;drivers/net/wireless/iwlegacy/4965-mac.c
M;drivers/net/wireless/iwlegacy/4965-rs.c
M;drivers/net/wireless/iwlegacy/4965.c
M;drivers/net/wireless/iwlegacy/4965.h
M;drivers/net/wireless/iwlegacy/commands.h
M;drivers/net/wireless/iwlegacy/common.c
M;drivers/net/wireless/iwlegacy/common.h
M;drivers/net/wireless/iwlegacy/debug.c
M;drivers/net/wireless/iwlwifi/dvm/agn.h
M;drivers/net/wireless/iwlwifi/dvm/calib.c
M;drivers/net/wireless/iwlwifi/dvm/calib.h
M;drivers/net/wireless/iwlwifi/dvm/commands.h
M;drivers/net/wireless/iwlwifi/dvm/debugfs.c
M;drivers/net/wireless/iwlwifi/dvm/dev.h
M;drivers/net/wireless/iwlwifi/dvm/devices.c
M;drivers/net/wireless/iwlwifi/dvm/led.c
M;drivers/net/wireless/iwlwifi/dvm/led.h
M;drivers/net/wireless/iwlwifi/dvm/lib.c
M;drivers/net/wireless/iwlwifi/dvm/mac80211.c
M;drivers/net/wireless/iwlwifi/dvm/main.c
M;drivers/net/wireless/iwlwifi/dvm/power.c
M;drivers/net/wireless/iwlwifi/dvm/power.h
M;drivers/net/wireless/iwlwifi/dvm/rs.c
M;drivers/net/wireless/iwlwifi/dvm/rs.h
M;drivers/net/wireless/iwlwifi/dvm/rx.c
M;drivers/net/wireless/iwlwifi/dvm/rxon.c
M;drivers/net/wireless/iwlwifi/dvm/scan.c
M;drivers/net/wireless/iwlwifi/dvm/sta.c
M;drivers/net/wireless/iwlwifi/dvm/tt.c
M;drivers/net/wireless/iwlwifi/dvm/tt.h
M;drivers/net/wireless/iwlwifi/dvm/tx.c
M;drivers/net/wireless/iwlwifi/dvm/ucode.c
M;drivers/net/wireless/iwlwifi/iwl-1000.c
M;drivers/net/wireless/iwlwifi/iwl-2000.c
M;drivers/net/wireless/iwlwifi/iwl-5000.c
M;drivers/net/wireless/iwlwifi/iwl-6000.c
M;drivers/net/wireless/iwlwifi/iwl-7000.c
A;drivers/net/wireless/iwlwifi/iwl-8000.c
M;drivers/net/wireless/iwlwifi/iwl-agn-hw.h
M;drivers/net/wireless/iwlwifi/iwl-config.h
M;drivers/net/wireless/iwlwifi/iwl-csr.h
M;drivers/net/wireless/iwlwifi/iwl-debug.c
M;drivers/net/wireless/iwlwifi/iwl-debug.h
M;drivers/net/wireless/iwlwifi/iwl-devtrace.c
M;drivers/net/wireless/iwlwifi/iwl-devtrace.h
M;drivers/net/wireless/iwlwifi/iwl-drv.c
M;drivers/net/wireless/iwlwifi/iwl-drv.h
M;drivers/net/wireless/iwlwifi/iwl-eeprom-parse.c
M;drivers/net/wireless/iwlwifi/iwl-eeprom-parse.h
M;drivers/net/wireless/iwlwifi/iwl-eeprom-read.c
M;drivers/net/wireless/iwlwifi/iwl-eeprom-read.h
M;drivers/net/wireless/iwlwifi/iwl-fh.h
A;drivers/net/wireless/iwlwifi/iwl-fw-error-dump.h
M;drivers/net/wireless/iwlwifi/iwl-fw-file.h
M;drivers/net/wireless/iwlwifi/iwl-fw.h
M;drivers/net/wireless/iwlwifi/iwl-io.c
M;drivers/net/wireless/iwlwifi/iwl-io.h
M;drivers/net/wireless/iwlwifi/iwl-modparams.h
M;drivers/net/wireless/iwlwifi/iwl-notif-wait.c
M;drivers/net/wireless/iwlwifi/iwl-notif-wait.h
M;drivers/net/wireless/iwlwifi/iwl-nvm-parse.c
M;drivers/net/wireless/iwlwifi/iwl-nvm-parse.h
M;drivers/net/wireless/iwlwifi/iwl-op-mode.h
M;drivers/net/wireless/iwlwifi/iwl-phy-db.c
M;drivers/net/wireless/iwlwifi/iwl-phy-db.h
M;drivers/net/wireless/iwlwifi/iwl-prph.h
A;drivers/net/wireless/iwlwifi/iwl-scd.h
M;drivers/net/wireless/iwlwifi/iwl-trans.h
M;drivers/net/wireless/iwlwifi/mvm/binding.c
D;drivers/net/wireless/iwlwifi/mvm/bt-coex.c
A;drivers/net/wireless/iwlwifi/mvm/coex.c
A;drivers/net/wireless/iwlwifi/mvm/coex_legacy.c
M;drivers/net/wireless/iwlwifi/mvm/constants.h
M;drivers/net/wireless/iwlwifi/mvm/d3.c
A;drivers/net/wireless/iwlwifi/mvm/debugfs-vif.c
M;drivers/net/wireless/iwlwifi/mvm/debugfs.c
A;drivers/net/wireless/iwlwifi/mvm/debugfs.h
D;drivers/net/wireless/iwlwifi/mvm/fw-api-bt-coex.h
A;drivers/net/wireless/iwlwifi/mvm/fw-api-coex.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-d3.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-mac.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-power.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-rs.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-scan.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-sta.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api-tx.h
M;drivers/net/wireless/iwlwifi/mvm/fw-api.h
M;drivers/net/wireless/iwlwifi/mvm/fw.c
M;drivers/net/wireless/iwlwifi/mvm/led.c
M;drivers/net/wireless/iwlwifi/mvm/mac-ctxt.c
M;drivers/net/wireless/iwlwifi/mvm/mac80211.c
M;drivers/net/wireless/iwlwifi/mvm/mvm.h
M;drivers/net/wireless/iwlwifi/mvm/nvm.c
A;drivers/net/wireless/iwlwifi/mvm/offloading.c
M;drivers/net/wireless/iwlwifi/mvm/ops.c
M;drivers/net/wireless/iwlwifi/mvm/phy-ctxt.c
M;drivers/net/wireless/iwlwifi/mvm/power.c
D;drivers/net/wireless/iwlwifi/mvm/power_legacy.c
M;drivers/net/wireless/iwlwifi/mvm/quota.c
M;drivers/net/wireless/iwlwifi/mvm/rs.c
M;drivers/net/wireless/iwlwifi/mvm/rs.h
M;drivers/net/wireless/iwlwifi/mvm/rx.c
M;drivers/net/wireless/iwlwifi/mvm/scan.c
A;drivers/net/wireless/iwlwifi/mvm/sf.c
M;drivers/net/wireless/iwlwifi/mvm/sta.c
M;drivers/net/wireless/iwlwifi/mvm/sta.h
A;drivers/net/wireless/iwlwifi/mvm/tdls.c
A;drivers/net/wireless/iwlwifi/mvm/testmode.h
M;drivers/net/wireless/iwlwifi/mvm/time-event.c
M;drivers/net/wireless/iwlwifi/mvm/time-event.h
M;drivers/net/wireless/iwlwifi/mvm/tt.c
M;drivers/net/wireless/iwlwifi/mvm/tx.c
M;drivers/net/wireless/iwlwifi/mvm/utils.c
M;drivers/net/wireless/iwlwifi/pcie/drv.c
M;drivers/net/wireless/iwlwifi/pcie/internal.h
M;drivers/net/wireless/iwlwifi/pcie/rx.c
M;drivers/net/wireless/iwlwifi/pcie/trans.c
M;drivers/net/wireless/iwlwifi/pcie/tx.c
M;drivers/net/wireless/libertas/cfg.c
M;drivers/net/wireless/libertas/cmd.c
M;drivers/net/wireless/libertas/cmdresp.c
M;drivers/net/wireless/libertas/debugfs.c
M;drivers/net/wireless/libertas/defs.h
M;drivers/net/wireless/libertas/firmware.c
M;drivers/net/wireless/libertas/if_cs.c
M;drivers/net/wireless/libertas/if_sdio.c
M;drivers/net/wireless/libertas/if_spi.c
M;drivers/net/wireless/libertas/if_usb.c
M;drivers/net/wireless/libertas/main.c
M;drivers/net/wireless/libertas/mesh.c
M;drivers/net/wireless/libertas/rx.c
M;drivers/net/wireless/libertas_tf/main.c
M;drivers/net/wireless/mac80211_hwsim.c
M;drivers/net/wireless/mac80211_hwsim.h
M;drivers/net/wireless/mwifiex/11ac.c
M;drivers/net/wireless/mwifiex/11ac.h
M;drivers/net/wireless/mwifiex/11h.c
M;drivers/net/wireless/mwifiex/11n.c
M;drivers/net/wireless/mwifiex/11n.h
M;drivers/net/wireless/mwifiex/11n_aggr.c
M;drivers/net/wireless/mwifiex/11n_aggr.h
M;drivers/net/wireless/mwifiex/11n_rxreorder.c
M;drivers/net/wireless/mwifiex/11n_rxreorder.h
M;drivers/net/wireless/mwifiex/cfg80211.c
M;drivers/net/wireless/mwifiex/cfg80211.h
M;drivers/net/wireless/mwifiex/cfp.c
M;drivers/net/wireless/mwifiex/cmdevt.c
M;drivers/net/wireless/mwifiex/debugfs.c
M;drivers/net/wireless/mwifiex/decl.h
M;drivers/net/wireless/mwifiex/ethtool.c
M;drivers/net/wireless/mwifiex/fw.h
M;drivers/net/wireless/mwifiex/ie.c
M;drivers/net/wireless/mwifiex/init.c
M;drivers/net/wireless/mwifiex/ioctl.h
M;drivers/net/wireless/mwifiex/join.c
M;drivers/net/wireless/mwifiex/main.c
M;drivers/net/wireless/mwifiex/main.h
M;drivers/net/wireless/mwifiex/pcie.c
M;drivers/net/wireless/mwifiex/pcie.h
M;drivers/net/wireless/mwifiex/scan.c
M;drivers/net/wireless/mwifiex/sdio.c
M;drivers/net/wireless/mwifiex/sdio.h
M;drivers/net/wireless/mwifiex/sta_cmd.c
M;drivers/net/wireless/mwifiex/sta_cmdresp.c
M;drivers/net/wireless/mwifiex/sta_event.c
M;drivers/net/wireless/mwifiex/sta_ioctl.c
M;drivers/net/wireless/mwifiex/sta_rx.c
M;drivers/net/wireless/mwifiex/sta_tx.c
A;drivers/net/wireless/mwifiex/tdls.c
M;drivers/net/wireless/mwifiex/txrx.c
M;drivers/net/wireless/mwifiex/uap_cmd.c
M;drivers/net/wireless/mwifiex/uap_event.c
M;drivers/net/wireless/mwifiex/uap_txrx.c
M;drivers/net/wireless/mwifiex/usb.c
M;drivers/net/wireless/mwifiex/usb.h
M;drivers/net/wireless/mwifiex/util.c
M;drivers/net/wireless/mwifiex/util.h
M;drivers/net/wireless/mwifiex/wmm.c
M;drivers/net/wireless/mwifiex/wmm.h
M;drivers/net/wireless/mwl8k.c
M;drivers/net/wireless/orinoco/cfg.c
M;drivers/net/wireless/orinoco/hermes.c
M;drivers/net/wireless/orinoco/hw.c
M;drivers/net/wireless/orinoco/hw.h
M;drivers/net/wireless/orinoco/orinoco.h
M;drivers/net/wireless/orinoco/orinoco_cs.c
M;drivers/net/wireless/orinoco/orinoco_nortel.c
M;drivers/net/wireless/orinoco/orinoco_pci.c
M;drivers/net/wireless/orinoco/orinoco_plx.c
M;drivers/net/wireless/orinoco/orinoco_tmd.c
M;drivers/net/wireless/orinoco/orinoco_usb.c
M;drivers/net/wireless/orinoco/scan.c
M;drivers/net/wireless/orinoco/spectrum_cs.c
M;drivers/net/wireless/orinoco/wext.c
M;drivers/net/wireless/p54/eeprom.c
M;drivers/net/wireless/p54/fwio.c
M;drivers/net/wireless/p54/led.c
M;drivers/net/wireless/p54/main.c
M;drivers/net/wireless/p54/net2280.h
M;drivers/net/wireless/p54/p54pci.c
M;drivers/net/wireless/p54/p54spi.c
M;drivers/net/wireless/p54/p54usb.c
M;drivers/net/wireless/p54/txrx.c
M;drivers/net/wireless/prism54/isl_38xx.c
M;drivers/net/wireless/prism54/isl_38xx.h
M;drivers/net/wireless/prism54/isl_ioctl.c
M;drivers/net/wireless/prism54/isl_ioctl.h
M;drivers/net/wireless/prism54/isl_oid.h
M;drivers/net/wireless/prism54/islpci_dev.c
M;drivers/net/wireless/prism54/islpci_dev.h
M;drivers/net/wireless/prism54/islpci_eth.c
M;drivers/net/wireless/prism54/islpci_eth.h
M;drivers/net/wireless/prism54/islpci_hotplug.c
M;drivers/net/wireless/prism54/islpci_mgt.c
M;drivers/net/wireless/prism54/islpci_mgt.h
M;drivers/net/wireless/prism54/oid_mgt.c
M;drivers/net/wireless/prism54/oid_mgt.h
M;drivers/net/wireless/prism54/prismcompat.h
M;drivers/net/wireless/ray_cs.c
M;drivers/net/wireless/ray_cs.h
M;drivers/net/wireless/rayctl.h
M;drivers/net/wireless/rndis_wlan.c
A;drivers/net/wireless/rsi/rsi_91x_core.c
A;drivers/net/wireless/rsi/rsi_91x_debugfs.c
A;drivers/net/wireless/rsi/rsi_91x_mac80211.c
A;drivers/net/wireless/rsi/rsi_91x_main.c
A;drivers/net/wireless/rsi/rsi_91x_mgmt.c
A;drivers/net/wireless/rsi/rsi_91x_pkt.c
A;drivers/net/wireless/rsi/rsi_91x_sdio.c
A;drivers/net/wireless/rsi/rsi_91x_sdio_ops.c
A;drivers/net/wireless/rsi/rsi_91x_usb.c
A;drivers/net/wireless/rsi/rsi_91x_usb_ops.c
A;drivers/net/wireless/rsi/rsi_boot_params.h
A;drivers/net/wireless/rsi/rsi_common.h
A;drivers/net/wireless/rsi/rsi_debugfs.h
A;drivers/net/wireless/rsi/rsi_main.h
A;drivers/net/wireless/rsi/rsi_mgmt.h
A;drivers/net/wireless/rsi/rsi_sdio.h
A;drivers/net/wireless/rsi/rsi_usb.h
M;drivers/net/wireless/rt2x00/rt2400pci.c
M;drivers/net/wireless/rt2x00/rt2400pci.h
M;drivers/net/wireless/rt2x00/rt2500pci.c
M;drivers/net/wireless/rt2x00/rt2500pci.h
M;drivers/net/wireless/rt2x00/rt2500usb.c
M;drivers/net/wireless/rt2x00/rt2500usb.h
M;drivers/net/wireless/rt2x00/rt2800.h
M;drivers/net/wireless/rt2x00/rt2800lib.c
M;drivers/net/wireless/rt2x00/rt2800lib.h
A;drivers/net/wireless/rt2x00/rt2800mmio.c
A;drivers/net/wireless/rt2x00/rt2800mmio.h
M;drivers/net/wireless/rt2x00/rt2800pci.c
M;drivers/net/wireless/rt2x00/rt2800pci.h
A;drivers/net/wireless/rt2x00/rt2800soc.c
M;drivers/net/wireless/rt2x00/rt2800usb.c
M;drivers/net/wireless/rt2x00/rt2800usb.h
M;drivers/net/wireless/rt2x00/rt2x00.h
M;drivers/net/wireless/rt2x00/rt2x00config.c
M;drivers/net/wireless/rt2x00/rt2x00crypto.c
M;drivers/net/wireless/rt2x00/rt2x00debug.c
M;drivers/net/wireless/rt2x00/rt2x00debug.h
M;drivers/net/wireless/rt2x00/rt2x00dev.c
M;drivers/net/wireless/rt2x00/rt2x00dump.h
M;drivers/net/wireless/rt2x00/rt2x00firmware.c
M;drivers/net/wireless/rt2x00/rt2x00leds.c
M;drivers/net/wireless/rt2x00/rt2x00leds.h
M;drivers/net/wireless/rt2x00/rt2x00lib.h
M;drivers/net/wireless/rt2x00/rt2x00link.c
M;drivers/net/wireless/rt2x00/rt2x00mac.c
M;drivers/net/wireless/rt2x00/rt2x00mmio.c
M;drivers/net/wireless/rt2x00/rt2x00mmio.h
M;drivers/net/wireless/rt2x00/rt2x00pci.c
M;drivers/net/wireless/rt2x00/rt2x00pci.h
M;drivers/net/wireless/rt2x00/rt2x00queue.c
M;drivers/net/wireless/rt2x00/rt2x00queue.h
M;drivers/net/wireless/rt2x00/rt2x00reg.h
M;drivers/net/wireless/rt2x00/rt2x00soc.c
M;drivers/net/wireless/rt2x00/rt2x00soc.h
M;drivers/net/wireless/rt2x00/rt2x00usb.c
M;drivers/net/wireless/rt2x00/rt2x00usb.h
M;drivers/net/wireless/rt2x00/rt61pci.c
M;drivers/net/wireless/rt2x00/rt61pci.h
M;drivers/net/wireless/rt2x00/rt73usb.c
M;drivers/net/wireless/rt2x00/rt73usb.h
M;drivers/net/wireless/rtl818x/rtl8180/dev.c
M;drivers/net/wireless/rtl818x/rtl8180/grf5101.c
M;drivers/net/wireless/rtl818x/rtl8180/max2820.c
M;drivers/net/wireless/rtl818x/rtl8180/rtl8180.h
M;drivers/net/wireless/rtl818x/rtl8180/rtl8225.c
A;drivers/net/wireless/rtl818x/rtl8180/rtl8225se.c
A;drivers/net/wireless/rtl818x/rtl8180/rtl8225se.h
M;drivers/net/wireless/rtl818x/rtl8180/sa2400.c
M;drivers/net/wireless/rtl818x/rtl8187/dev.c
M;drivers/net/wireless/rtl818x/rtl8187/rtl8187.h
M;drivers/net/wireless/rtl818x/rtl8187/rtl8225.c
M;drivers/net/wireless/rtl818x/rtl818x.h
M;drivers/net/wireless/rtlwifi/base.c
M;drivers/net/wireless/rtlwifi/base.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbt_precomp.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8192e2ant.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8192e2ant.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8723b1ant.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8723b1ant.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8723b2ant.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8723b2ant.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8821a1ant.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8821a1ant.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8821a2ant.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtc8821a2ant.h
A;drivers/net/wireless/rtlwifi/btcoexist/halbtcoutsrc.c
A;drivers/net/wireless/rtlwifi/btcoexist/halbtcoutsrc.h
A;drivers/net/wireless/rtlwifi/btcoexist/rtl_btc.c
A;drivers/net/wireless/rtlwifi/btcoexist/rtl_btc.h
M;drivers/net/wireless/rtlwifi/cam.c
M;drivers/net/wireless/rtlwifi/cam.h
M;drivers/net/wireless/rtlwifi/core.c
M;drivers/net/wireless/rtlwifi/core.h
M;drivers/net/wireless/rtlwifi/debug.c
M;drivers/net/wireless/rtlwifi/debug.h
M;drivers/net/wireless/rtlwifi/efuse.c
M;drivers/net/wireless/rtlwifi/efuse.h
M;drivers/net/wireless/rtlwifi/pci.c
M;drivers/net/wireless/rtlwifi/pci.h
M;drivers/net/wireless/rtlwifi/ps.c
M;drivers/net/wireless/rtlwifi/ps.h
A;drivers/net/wireless/rtlwifi/pwrseqcmd.h
M;drivers/net/wireless/rtlwifi/rc.c
M;drivers/net/wireless/rtlwifi/rc.h
M;drivers/net/wireless/rtlwifi/regd.c
M;drivers/net/wireless/rtlwifi/regd.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/def.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/dm.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/dm.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/fw.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/fw.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/hw.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/hw.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/led.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/led.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/phy.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/phy.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/pwrseq.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/pwrseq.h
D;drivers/net/wireless/rtlwifi/rtl8188ee/pwrseqcmd.c
D;drivers/net/wireless/rtlwifi/rtl8188ee/pwrseqcmd.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/reg.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/rf.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/rf.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/sw.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/sw.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/table.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/table.h
M;drivers/net/wireless/rtlwifi/rtl8188ee/trx.c
M;drivers/net/wireless/rtlwifi/rtl8188ee/trx.h
M;drivers/net/wireless/rtlwifi/rtl8192c/dm_common.c
M;drivers/net/wireless/rtlwifi/rtl8192c/dm_common.h
M;drivers/net/wireless/rtlwifi/rtl8192c/fw_common.c
M;drivers/net/wireless/rtlwifi/rtl8192c/fw_common.h
M;drivers/net/wireless/rtlwifi/rtl8192c/phy_common.c
M;drivers/net/wireless/rtlwifi/rtl8192c/phy_common.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/def.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/dm.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/hw.c
M;drivers/net/wireless/rtlwifi/rtl8192ce/hw.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/phy.c
M;drivers/net/wireless/rtlwifi/rtl8192ce/phy.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/reg.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/rf.h
M;drivers/net/wireless/rtlwifi/rtl8192ce/sw.c
M;drivers/net/wireless/rtlwifi/rtl8192ce/trx.c
M;drivers/net/wireless/rtlwifi/rtl8192ce/trx.h
M;drivers/net/wireless/rtlwifi/rtl8192cu/def.h
M;drivers/net/wireless/rtlwifi/rtl8192cu/dm.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/dm.h
M;drivers/net/wireless/rtlwifi/rtl8192cu/hw.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/hw.h
M;drivers/net/wireless/rtlwifi/rtl8192cu/mac.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/phy.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/rf.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/rf.h
M;drivers/net/wireless/rtlwifi/rtl8192cu/sw.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/table.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/trx.c
M;drivers/net/wireless/rtlwifi/rtl8192cu/trx.h
M;drivers/net/wireless/rtlwifi/rtl8192de/dm.c
M;drivers/net/wireless/rtlwifi/rtl8192de/fw.h
M;drivers/net/wireless/rtlwifi/rtl8192de/hw.c
M;drivers/net/wireless/rtlwifi/rtl8192de/hw.h
